"year","title","index","revised","url","tags"
2015,"Sonic Lost World",329440,"Sonic_Lost_World","https://store.steampowered.com/app/329440/Sonic_Lost_World/","Adventure,Platformer,3D Platformer,Great Soundtrack,Singleplayer,Fast-Paced,Parkour,Action,Colorful,Comedy,Third Person,Memes,Family Friendly,Funny,Open World,Co-op,Anime,Classic,Moddable"
2015,"Curse of Mermos",352160,"Curse_of_Mermos","https://store.steampowered.com/app/352160/Curse_of_Mermos/","Free to Play,Indie,Action,Multiplayer,Hack and Slash"
2015,"Halo: Spartan Strike",324570,"Halo_Spartan_Strike","https://store.steampowered.com/app/324570/Halo_Spartan_Strike/","Action,Sci-fi,Top-Down Shooter,Singleplayer,Shooter,Aliens,Strategy,Multiplayer,Great Soundtrack,Twin Stick Shooter,Third Person,Co-op,Adventure,FPS"
2015,"Solarix",284990,"Solarix","https://store.steampowered.com/app/284990/Solarix/","Action,Stealth,Indie,Story Rich,Sci-fi,Horror,FPS,Singleplayer,Psychological Horror,First-Person"
2015,"Spartans Vs Zombies Defense",340460,"Spartans_Vs_Zombies_Defense","https://store.steampowered.com/app/340460/Spartans_Vs_Zombies_Defense/","Free to Play,Indie,Casual,2D,Strategy,Singleplayer,Tower Defense,Zombies,Funny"
2015,"Secrets of Grindea",269770,"Secrets_of_Grindea","https://store.steampowered.com/app/269770/Secrets_of_Grindea/","Early Access,RPG,Adventure,Pixel Graphics,Multiplayer,Action RPG,Online Co-Op,Action,2D,Indie,Early Access,Co-op,Open World,JRPG,Character Customization,Puzzle,Rogue-like,Great Soundtrack,Top-Down,Singleplayer"
2015,"The Tape",387930,"The_Tape","https://store.steampowered.com/app/387930/The_Tape/","Indie,Horror,First-Person,Psychological Horror"
2015,"Frosty Kiss",431540,"Frosty_Kiss","https://store.steampowered.com/app/431540/Frosty_Kiss/","Free to Play,Visual Novel,Anime,Indie,Adventure,Casual,Dating Sim,Nudity,Singleplayer,Horror"
2015,"Sakura Beach 2",407980,"Sakura_Beach_2","https://store.steampowered.com/app/407980/Sakura_Beach_2/","Nudity,Anime,Mature,Sexual Content,Visual Novel,Indie,Casual,Dating Sim,Singleplayer"
2015,"//SNOWFLAKE TATTOO//",355430,"//SNOWFLAKE_TATTOO//","https://store.steampowered.com/app/355430///SNOWFLAKE_TATTOO///","Adventure,RPG,Indie,Action"
2015,"Shark Attack Deathmatch 2",330580,"Shark_Attack_Deathmatch_2","https://store.steampowered.com/app/330580/Shark_Attack_Deathmatch_2/","Early Access,Multiplayer,Survival,Underwater,Horror,Co-op,Early Access,Gore,Action,Exploration,Indie,Singleplayer,FPS,First-Person,Open World,Blood,Survival Horror"
2015,"Sparkle 3 Genesis",361190,"Sparkle_3_Genesis","https://store.steampowered.com/app/361190/Sparkle_3_Genesis/","Simulation,Casual,Indie,Action,Relaxing"
2015,"Cat Goes Fishing",343780,"Cat_Goes_Fishing","https://store.steampowered.com/app/343780/Cat_Goes_Fishing/","Fishing,Casual,Cute,Indie,Simulation,Relaxing,Singleplayer,2D,Arcade,Underwater,Puzzle,Action,Funny"
2015,"Dark Matter",850250,"Dark_Matter","https://store.steampowered.com/app/850250/Dark_Matter/","Action,Indie"
2015,"Ancient Planet Tower Defense",345090,"Ancient_Planet_Tower_Defense","https://store.steampowered.com/app/345090/Ancient_Planet_Tower_Defense/","Tower Defense,Strategy,Casual,Indie,Isometric,Atmospheric,Difficult,Comedy"
2015,"Ben and Ed",395200,"Ben_and_Ed","https://store.steampowered.com/app/395200/Ben_and_Ed/","Action,Indie,Zombies,3D Platformer,Parkour,Gore,Adventure,Difficult,Funny,Singleplayer,Multiplayer,Horror,Great Soundtrack,Comedy,Sports,Blood,Platformer,Dark Humor,Co-op,Dark"
2015,"Close Your Eyes [Old Version]",377330,"Close_Your_Eyes_[Old_Version]","https://store.steampowered.com/app/377330/Close_Your_Eyes_[Old_Version]/","Free to Play,Horror,Indie,RPGMaker,Adventure,Surreal,Gore,Sexual Content,Violent,Psychological Horror,Puzzle,RPG,2D"
2015,"Selfie : Sisters of the Amniotic Lens",287140,"Selfie__Sisters_of_the_Amniotic_Lens","https://store.steampowered.com/app/287140/Selfie__Sisters_of_the_Amniotic_Lens/","Indie,Simulation,Casual,Massively Multiplayer,Adventure"
2015,"PULSAR: Lost Colony",252870,"PULSAR_Lost_Colony","https://store.steampowered.com/app/252870/PULSAR_Lost_Colony/","Early Access,Space,Co-op,Simulation,Adventure,Open World,Early Access,Space Sim,Multiplayer,Action,Survival,Sci-fi,Indie,Online Co-Op,Exploration,First-Person,Sandbox,Singleplayer,FPS,VR"
2015,"Bloop Reloaded",315060,"Bloop_Reloaded","https://store.steampowered.com/app/315060/Bloop_Reloaded/","Indie,Casual,Simulation,Puzzle,Physics"
2015,"THE KING OF FIGHTERS 2002 UNLIMITED MATCH",222440,"THE_KING_OF_FIGHTERS_2002_UNLIMITED_MATCH","https://store.steampowered.com/app/222440/THE_KING_OF_FIGHTERS_2002_UNLIMITED_MATCH/","Fighting,Action,2D Fighter,Arcade,Anime,Classic,Pixel Graphics"
2015,"Anoxemia",338050,"Anoxemia","https://store.steampowered.com/app/338050/Anoxemia/","Indie,Adventure,Casual,2D,Underwater,Side Scroller,Platformer"
2015,"Cubicle Quest",349500,"Cubicle_Quest","https://store.steampowered.com/app/349500/Cubicle_Quest/","RPG,Indie,RPGMaker,Simulation,Comedy,Adventure,Singleplayer,JRPG,Fantasy,Puzzle,Surreal,Story Rich,Atmospheric,Difficult,2D,Walking Simulator"
2015,"Exanima",362490,"Exanima","https://store.steampowered.com/app/362490/Exanima/","Early Access,RPG,Physics,Dark Fantasy,Action,Dungeon Crawler,Isometric,Adventure,Early Access,Medieval,Difficult,Singleplayer,Simulation,Indie,Atmospheric,Character Customization,Rogue-like,Nudity,Action RPG,Horror"
2015,"Game Corp DX",399670,"Game_Corp_DX","https://store.steampowered.com/app/399670/Game_Corp_DX/","Management,Simulation,Economy,Indie,Singleplayer,2D,Casual,Strategy,Game Development,Relaxing,Point & Click,Building,Sandbox,Funny,Early Access,Comedy"
2015,"Tap Heroes",371570,"Tap_Heroes","https://store.steampowered.com/app/371570/Tap_Heroes/","Clicker,Casual,Indie,RPG,Action,Adventure,Singleplayer,Pixel Graphics"
2015,"Bloodwood Reload",350990,"Bloodwood_Reload","https://store.steampowered.com/app/350990/Bloodwood_Reload/","Free to Play,Horror,Adventure,Indie,Multiplayer,Survival Horror,Shooter,First-Person,FPS,Action,Massively Multiplayer"
2015,"Survival: Postapocalypse Now",351290,"Survival_Postapocalypse_Now","https://store.steampowered.com/app/351290/Survival_Postapocalypse_Now/","Early Access,Survival,Open World,Multiplayer,Post-apocalyptic,FPS,Action,Crafting,Early Access,Adventure,Zombies,Massively Multiplayer,Building,PvP,First-Person,Simulation,Co-op,Indie,Shooter,Sandbox"
2015,"Garden Rescue: Christmas Edition",418160,"Garden_Rescue_Christmas_Edition","https://store.steampowered.com/app/418160/Garden_Rescue_Christmas_Edition/","Strategy,Casual,Tower Defense"
2015,"VERGE:Lost chapter",400740,"VERGELost_chapter","https://store.steampowered.com/app/400740/VERGELost_chapter/","Adventure,Action,Indie,Gore,Horror"
2015,"The Deed",420740,"The_Deed","https://store.steampowered.com/app/420740/The_Deed/","RPGMaker,Adventure,Crime,Atmospheric,Detective,RPG,Indie,Singleplayer,Story Rich,Casual,Choices Matter,Simulation,Mystery,Short,Villain Protagonist,2D,Pixel Graphics,Comedy,Dark,Horror"
2015,"ROCKETSROCKETSROCKETS",289760,"ROCKETSROCKETSROCKETS","https://store.steampowered.com/app/289760/ROCKETSROCKETSROCKETS/","Indie,Action,Casual,Sports,Local Multiplayer,Strategy,Local Co-Op,Multiplayer,Fast-Paced,Racing,4 Player Local,Colorful,Arcade,Space,Singleplayer,Great Soundtrack,Soundtrack,Co-op,2D"
2015,"Battle Ranch: Pigs vs Plants",340070,"Battle_Ranch_Pigs_vs_Plants","https://store.steampowered.com/app/340070/Battle_Ranch_Pigs_vs_Plants/","Indie,Casual,Strategy,Tower Defense,Shoot 'Em Up,2D,Singleplayer,Anime,Comedy,Funny,Family Friendly,Open World,Third Person,Shooter,Story Rich,Great Soundtrack,Puzzle,Fantasy,Arcade,Gore"
2015,"Voices from the Sea",348620,"Voices_from_the_Sea","https://store.steampowered.com/app/348620/Voices_from_the_Sea/","Free to Play,Visual Novel,Anime,Adventure,Casual,Indie,Singleplayer,Cute"
2015,"Heckabomb",344300,"Heckabomb","https://store.steampowered.com/app/344300/Heckabomb/","Indie,Action,Twin Stick Shooter,Arcade,Shoot 'Em Up"
2015,"fault - milestone two side:above",344770,"fault___milestone_two_sideabove","https://store.steampowered.com/app/344770/fault___milestone_two_sideabove/","Visual Novel,Anime,Indie,Female Protagonist,Story Rich,Great Soundtrack,Nudity,Mature,Singleplayer,Fantasy,Adventure,Sexual Content,Casual"
2015,"Chaos Reborn",319050,"Chaos_Reborn","https://store.steampowered.com/app/319050/Chaos_Reborn/","Strategy,RPG,Turn-Based,Indie,Hex Grid,Fantasy,Multiplayer,Turn-Based Strategy,Tactical,Board Game,Kickstarter,Singleplayer,Early Access,Magic,Turn-Based Tactics,Card Game,Adventure,Asynchronous Multiplayer,Colorful,Relaxing"
2015,"Bulb Boy",390290,"Bulb_Boy","https://store.steampowered.com/app/390290/Bulb_Boy/","Adventure,Indie,Horror,Point & Click,Dark,Dark Humor,Singleplayer,Gore,Atmospheric,Puzzle,Cute,Surreal"
2015,"CLANNAD",324160,"CLANNAD","https://store.steampowered.com/app/324160/CLANNAD/","Visual Novel,Anime,Story Rich,Romance,Drama,Great Soundtrack,Singleplayer,Cute,Dating Sim,Classic,Choices Matter,Multiple Endings,Atmospheric,Casual,Adventure,Comedy,Family Friendly,Emotional,Sexual Content,2D"
2015,"OlliOlli2: Welcome to Olliwood",365660,"OlliOlli2_Welcome_to_Olliwood","https://store.steampowered.com/app/365660/OlliOlli2_Welcome_to_Olliwood/","Indie,Sports,Action,4 Player Local,Great Soundtrack,Local Multiplayer,Local Co-Op,Singleplayer,Difficult,2D,Platformer"
2015,"The Age of Decadence",230070,"The_Age_of_Decadence","https://store.steampowered.com/app/230070/The_Age_of_Decadence/","RPG,Turn-Based,Indie,Turn-Based Combat,Post-apocalyptic,Tactical,Choices Matter,Story Rich,Isometric,Fantasy,Singleplayer,CRPG,Alternate History,Rome,Difficult,Atmospheric,Dark Fantasy,Early Access,Adventure,Open World"
2015,"Penarium",307590,"Penarium","https://store.steampowered.com/app/307590/Penarium/","Indie,Action,Funny,Platformer,Pixel Graphics,Difficult"
2015,"The Book of Unwritten Tales 2",279940,"The_Book_of_Unwritten_Tales_2","https://store.steampowered.com/app/279940/The_Book_of_Unwritten_Tales_2/","Adventure,Point & Click,Comedy,Fantasy,Singleplayer,Story Rich,Funny,Kickstarter,Atmospheric,Great Soundtrack"
2015,"Grandia II Anniversary Edition",330390,"Grandia_II_Anniversary_Edition","https://store.steampowered.com/app/330390/Grandia_II_Anniversary_Edition/","JRPG,RPG,Classic,Story Rich,Great Soundtrack,Singleplayer,Fantasy,Cult Classic,Adventure,Anime,Turn-Based Combat,Turn-Based,Retro"
2015,"STASIS",380150,"STASIS","https://store.steampowered.com/app/380150/STASIS/","Adventure,Point & Click,Horror,Sci-fi,Isometric,Story Rich,Atmospheric,Singleplayer,Space,Puzzle,2D,Classic,Retro,2.5D,Post-apocalyptic,Fantasy,Psychological Horror,Gore,Indie,Kickstarter"
2015,"Assault Android Cactus",250110,"Assault_Android_Cactus","https://store.steampowered.com/app/250110/Assault_Android_Cactus/","Twin Stick Shooter,Indie,Action,Bullet Hell,Arcade,Local Co-Op,Female Protagonist,Shoot 'Em Up,Top-Down Shooter,Great Soundtrack,Sci-fi,4 Player Local,Local Multiplayer,Cute,Difficult,Early Access,Top-Down,Robots,Multiplayer,Co-op"
2015,"Avernum 2: Crystal Souls",337850,"Avernum_2_Crystal_Souls","https://store.steampowered.com/app/337850/Avernum_2_Crystal_Souls/","RPG,Strategy,Indie,Adventure,Isometric,Fantasy,Turn-Based,Story Rich,CRPG"
2015,"Interloper",356420,"Interloper","https://store.steampowered.com/app/356420/Interloper/","Strategy,Indie,RTS,Multiplayer,Fast-Paced,Short,Great Soundtrack,2D"
2015,"Pix the Cat",330180,"Pix_the_Cat","https://store.steampowered.com/app/330180/Pix_the_Cat/","Indie,Action,Arcade,Local Multiplayer,4 Player Local,Retro,Cartoony,Score Attack,Cute,Singleplayer,Fast-Paced,Casual,Cartoon"
2015,"Aviary Attorney",384630,"Aviary_Attorney","https://store.steampowered.com/app/384630/Aviary_Attorney/","Visual Novel,Indie,Adventure,Detective,Mystery,Comedy,Story Rich,Singleplayer,Hand-drawn,Multiple Endings,2D"
2015,"Castle In The Darkness",262960,"Castle_In_The_Darkness","https://store.steampowered.com/app/262960/Castle_In_The_Darkness/","Metroidvania,Indie,Platformer,Action,Adventure,Difficult,RPG,Pixel Graphics,Retro,2D,Great Soundtrack"
2015,"Ys VI: The Ark of Napishtim",312540,"Ys_VI_The_Ark_of_Napishtim","https://store.steampowered.com/app/312540/Ys_VI_The_Ark_of_Napishtim/","Action,RPG,JRPG,Adventure,Great Soundtrack,Action RPG,Anime,Singleplayer,Difficult,Fantasy,Classic"
2015,"Guns, Gore & Cannoli",322210,"Guns,_Gore_&_Cannoli","https://store.steampowered.com/app/322210/Guns,_Gore_&_Cannoli/","Action,Side Scroller,2D,Co-op,Zombies,Shoot 'Em Up,Indie,Platformer,Local Multiplayer,Gore,Arcade,Cartoon,Shooter,Funny,Classic,Comedy,4 Player Local,Beat 'em up,Great Soundtrack,Fast-Paced"
2015,"Convoy",318230,"Convoy","https://store.steampowered.com/app/318230/Convoy/","Strategy,Pixel Graphics,Indie,Rogue-like,RPG,Action,Adventure,Post-apocalyptic,2D,Rogue-lite,Sci-fi,Singleplayer,Top-Down,Great Soundtrack,Retro,Exploration,Difficult,Moddable,Atmospheric,Lore-Rich"
2015,"Way of the Samurai 4",312780,"Way_of_the_Samurai_4","https://store.steampowered.com/app/312780/Way_of_the_Samurai_4/","Character Customization,Swordplay,Action,Multiple Endings,Choices Matter,RPG,Adventure,Open World,Singleplayer,Sandbox,Action RPG,Third Person,Hack and Slash,JRPG,Historical,Replay Value,Anime,Funny,Comedy,Female Protagonist"
2015,"Tormentum - Dark Sorrow",335000,"Tormentum___Dark_Sorrow","https://store.steampowered.com/app/335000/Tormentum___Dark_Sorrow/","Point & Click,Adventure,Dark Fantasy,Dark,Indie,Puzzle,Horror,Atmospheric,Great Soundtrack,2D,Fantasy,Story Rich,Casual,Singleplayer,Gore,Choices Matter,Gothic,Design & Illustration,Psychedelic,Classic"
2015,"Dyscourse",234920,"Dyscourse","https://store.steampowered.com/app/234920/Dyscourse/","Adventure,Indie,Casual,Simulation,Choose Your Own Adventure,Choices Matter,Survival,Female Protagonist,Singleplayer"
2015,"Cibele",408120,"Cibele","https://store.steampowered.com/app/408120/Cibele/",NA
2015,"Dead Synchronicity: Tomorrow Comes Today",339190,"Dead_Synchronicity_Tomorrow_Comes_Today","https://store.steampowered.com/app/339190/Dead_Synchronicity_Tomorrow_Comes_Today/","Adventure,Indie,Point & Click,Post-apocalyptic,Dark,Singleplayer,2D"
2015,"StarDrive 2",252450,"StarDrive_2","https://store.steampowered.com/app/252450/StarDrive_2/","Strategy,Sci-fi,Space,4X,Indie,Management,Singleplayer,Turn-Based"
2015,"Shiftlings",310810,"Shiftlings","https://store.steampowered.com/app/310810/Shiftlings/","Adventure,Action,Co-op,Puzzle-Platformer,Puzzle,Platformer,Comedy"
2015,"RIDE",345660,"RIDE","https://store.steampowered.com/app/345660/RIDE/","Racing,Simulation,Sports,Multiplayer,Singleplayer,Driving"
2015,"PixelJunk Nom Nom Galaxy",226100,"PixelJunk_Nom_Nom_Galaxy","https://store.steampowered.com/app/226100/PixelJunk_Nom_Nom_Galaxy/","Indie,Casual,Strategy,Action,Sandbox,Local Co-Op,Base Building,2D,Building,Platformer,Multiplayer,Local Multiplayer,Online Co-Op,Pixel Graphics,Co-op,Exploration,Survival,Great Soundtrack,Early Access,Metroidvania"
2015,"Master Spy",331190,"Master_Spy","https://store.steampowered.com/app/331190/Master_Spy/","Indie,Platformer,Stealth,Difficult,Great Soundtrack,Action,Pixel Graphics,Retro,2D,Singleplayer,Noir,Ninja,Cinematic,Story Rich"
2015,"Nova-111",325370,"Nova_111","https://store.steampowered.com/app/325370/Nova_111/","Indie,Arcade,Action,Strategy,Adventure,Strategy RPG,Rogue-like,Sci-fi,Comedy,Puzzle,Space"
2015,"The Masterplan",313080,"The_Masterplan","https://store.steampowered.com/app/313080/The_Masterplan/",NA
2015,"In Between",388420,"In_Between","https://store.steampowered.com/app/388420/In_Between/","Indie,2D,Puzzle-Platformer,Atmospheric,Platformer,Puzzle,Story Rich,Difficult,Singleplayer,Great Soundtrack,Dark,Hand-drawn,Narration"
2015,"Last Word",355530,"Last_Word","https://store.steampowered.com/app/355530/Last_Word/","Indie,RPG,Adventure,Casual,Female Protagonist,RPGMaker,Story Rich,Pixel Graphics,JRPG,Visual Novel,Great Soundtrack,Retro,Singleplayer"
2015,"Planet of the Eyes",350970,"Planet_of_the_Eyes","https://store.steampowered.com/app/350970/Planet_of_the_Eyes/","Adventure,Indie,Action,Platformer,Short,Puzzle-Platformer,Puzzle,Robots,2D"
2015,"Albedo: Eyes from Outer Space",277520,"Albedo_Eyes_from_Outer_Space","https://store.steampowered.com/app/277520/Albedo_Eyes_from_Outer_Space/","Adventure,Action,Indie,Sci-fi,Puzzle,Dark Humor,FPS,First-Person"
2015,"ZOMBI",339230,"ZOMBI","https://store.steampowered.com/app/339230/ZOMBI/","Zombies,Survival,Action,Survival Horror,First-Person,Horror,Open World,Multiplayer,Adventure,Gore,Singleplayer,FPS,Perma Death,Atmospheric,Violent,Shooter,Crafting,Co-op,Post-apocalyptic,Rogue-like"
2015,"Grand Ages: Medieval",310470,"Grand_Ages_Medieval","https://store.steampowered.com/app/310470/Grand_Ages_Medieval/","Strategy,Simulation,Medieval,Economy,Grand Strategy,Management,City Builder,Trading,Historical,Sandbox,Multiplayer,RTS,Singleplayer,Politics,War,Political,Open World,Great Soundtrack,Resource Management"
2015,"Etherium",245370,"Etherium","https://store.steampowered.com/app/245370/Etherium/","Sci-fi,Strategy,RTS,Multiplayer,Space,4X,Singleplayer,Action"
2015,"Blue Estate The Game",305380,"Blue_Estate_The_Game","https://store.steampowered.com/app/305380/Blue_Estate_The_Game/","Action,On-Rails Shooter,Comedy,Quick-Time Events,FPS,Co-op,First-Person,Singleplayer,Shooter,Local Co-Op,Funny,Dark Humor"
2015,"The Deer God",328940,"The_Deer_God","https://store.steampowered.com/app/328940/The_Deer_God/","Indie,Platformer,Pixel Graphics,Adventure,2D,Atmospheric,Singleplayer"
2015,"Subject 13",322970,"Subject_13","https://store.steampowered.com/app/322970/Subject_13/","Adventure,Indie,Puzzle,Point & Click,Exploration"
2015,"Dream",964890,"Dream","https://store.steampowered.com/app/964890/Dream/","Early Access,Utilities,Early Access"
2015,"Toren",320820,"Toren","https://store.steampowered.com/app/320820/Toren/","Adventure,Indie,Female Protagonist,Singleplayer,Puzzle-Platformer,Atmospheric,Great Soundtrack,Action,Puzzle,Short,Dragons,Fantasy,RPG,3D Platformer"
2015,"Vector Thrust",242130,"Vector_Thrust","https://store.steampowered.com/app/242130/Vector_Thrust/","Action,Simulation,Flight,Indie,Arcade,Multiplayer,Singleplayer,Shooter"
2015,"Tengami",299680,"Tengami","https://store.steampowered.com/app/299680/Tengami/","Adventure,Indie,Casual,Puzzle,Point & Click,Short,Atmospheric,Singleplayer,Great Soundtrack,Stylized,Experimental,Experience"
2015,"Woolfe - The Red Hood Diaries",281940,"Woolfe___The_Red_Hood_Diaries","https://store.steampowered.com/app/281940/Woolfe___The_Red_Hood_Diaries/","Action,Female Protagonist,Platformer,Indie,Adventure,3D Platformer,Side Scroller,Singleplayer,Short,Steampunk"
2015,"Warhammer Quest",326670,"Warhammer_Quest","https://store.steampowered.com/app/326670/Warhammer_Quest/","RPG,Strategy,Turn-Based,Board Game,Games Workshop,Fantasy,Singleplayer,Tactical,Turn-Based Tactics,Dungeon Crawler,Warhammer 40K"
2015,"True Bliss",361620,"True_Bliss","https://store.steampowered.com/app/361620/True_Bliss/","Indie,Casual"
2015,"Sinless + OST",340320,"Sinless_+_OST","https://store.steampowered.com/app/340320/Sinless_+_OST/","Adventure,Indie,RPG,Cyberpunk,Visual Novel,Point & Click"
2015,"Raiden IV: OverKill",323460,"Raiden_IV_OverKill","https://store.steampowered.com/app/323460/Raiden_IV_OverKill/","Action,Shoot 'Em Up,Arcade,Bullet Hell,2D,Great Soundtrack"
2015,"Coffin Dodgers",320540,"Coffin_Dodgers","https://store.steampowered.com/app/320540/Coffin_Dodgers/","Racing,Action,Casual,Indie,Local Multiplayer,Funny,Split Screen,4 Player Local"
2015,"Agarest: Generations of War 2",312790,"Agarest_Generations_of_War_2","https://store.steampowered.com/app/312790/Agarest_Generations_of_War_2/","RPG,Anime,JRPG,Strategy,Adventure,Turn-Based,Strategy RPG,Fantasy,Nudity,Singleplayer,Tactical RPG,Dating Sim"
2015,"Burstfire",349580,"Burstfire","https://store.steampowered.com/app/349580/Burstfire/","Action,FPS,Free to Play,Shooter,Multiplayer,Indie,Tactical,Online Co-Op,First-Person,Early Access,Strategy"
2015,"Duet",292600,"Duet","https://store.steampowered.com/app/292600/Duet/","Indie,Action,Minimalist,Great Soundtrack,Casual,Difficult,Singleplayer,2D"
2015,"MadSpace: To Hell and Beyond",351810,"MadSpace_To_Hell_and_Beyond","https://store.steampowered.com/app/351810/MadSpace_To_Hell_and_Beyond/","Action,FPS,Classic,Shooter"
2015,"Taimumari",375520,"Taimumari","https://store.steampowered.com/app/375520/Taimumari/","Indie,Action,Female Protagonist,Platformer,Pixel Graphics,Adventure,Difficult,Singleplayer,Anime"
2015,"eden*",315810,"eden*","https://store.steampowered.com/app/315810/eden*/","Anime,Visual Novel,Story Rich,Romance,Adventure,Singleplayer,Great Soundtrack,Cute,Nudity,Linear,Sci-fi,2D,Female Protagonist"
2015,"Bob Was Hungry",343560,"Bob_Was_Hungry","https://store.steampowered.com/app/343560/Bob_Was_Hungry/","Indie,Platformer,Co-op,Difficult,3D Platformer"
2015,"Walkover",348700,"Walkover","https://store.steampowered.com/app/348700/Walkover/","Free to Play,Action,Indie,Multiplayer,Aliens,Survival"
2015,"Overlord: Fellowship of Evil",306670,"Overlord_Fellowship_of_Evil","https://store.steampowered.com/app/306670/Overlord_Fellowship_of_Evil/","Adventure,Action,Villain Protagonist,Co-op,RPG,Multiplayer,Dark Humor,Strategy"
2015,"Electric Circuit",360850,"Electric_Circuit","https://store.steampowered.com/app/360850/Electric_Circuit/","Indie,Casual,Puzzle"
2015,"Ruzh Delta Z",370190,"Ruzh_Delta_Z","https://store.steampowered.com/app/370190/Ruzh_Delta_Z/","Indie,Action,Casual,Shoot 'Em Up,Bullet Hell"
2015,"Castle",339290,"Castle","https://store.steampowered.com/app/339290/Castle/","Casual,Indie,Action,Building,Puzzle,Difficult,Trading Card Game"
2015,"A Kiss For The Petals - Remembering How We Met",397270,"A_Kiss_For_The_Petals___Remembering_How_We_Met","https://store.steampowered.com/app/397270/A_Kiss_For_The_Petals___Remembering_How_We_Met/","Visual Novel,Female Protagonist,Anime,Romance,Cute,Adventure,Dating Sim,Nudity,Mature,Singleplayer,Sexual Content,Story Rich,2D,Casual"
2015,"Kitty Powers' Matchmaker",285740,"Kitty_Powers'_Matchmaker","https://store.steampowered.com/app/285740/Kitty_Powers'_Matchmaker/","Simulation,Dating Sim,Casual,Indie,Funny,Singleplayer,Romance,Cute,Comedy,Female Protagonist,Memes,Family Friendly"
2015,"Pro Cycling Manager 2015",322850,"Pro_Cycling_Manager_2015","https://store.steampowered.com/app/322850/Pro_Cycling_Manager_2015/","Sports,Simulation,Management,Cycling"
2015,"Saint Seiya: Soldiers' Soul",348710,"Saint_Seiya_Soldiers'_Soul","https://store.steampowered.com/app/348710/Saint_Seiya_Soldiers'_Soul/","Anime,Fighting,Action,Multiplayer,Heist,Story Rich"
2015,"9 Clues 2: The Ward",369420,"9_Clues_2_The_Ward","https://store.steampowered.com/app/369420/9_Clues_2_The_Ward/","Adventure,Casual,Hidden Object,Point & Click,Horror,Singleplayer,Puzzle,Mystery,Female Protagonist,Story Rich,Indie,2D,Fantasy,Atmospheric,Great Soundtrack,Family Friendly"
2015,"D4: Dark Dreams Don¡¦t Die -Season One-",358090,"D4_Dark_Dreams_Donï¿½ï¿½t_Die__Season_One_","https://store.steampowered.com/app/358090/D4_Dark_Dreams_Donï¿½ï¿½t_Die__Season_One_/",NA
2015,"Action Alien",382080,"Action_Alien","https://store.steampowered.com/app/382080/Action_Alien/","Action,Indie,Casual,Adventure,FPS,Aliens"
2015,"Breach & Clear: Deadline Rebirth (2016)",310890,"Breach_&_Clear_Deadline_Rebirth_(2016)","https://store.steampowered.com/app/310890/Breach_&_Clear_Deadline_Rebirth_(2016)/","Zombies,Strategy,Action,RPG,Indie,Military,Real Time Tactics,Loot,Action RPG,Tactical RPG"
2015,"In Verbis Virtus",242840,"In_Verbis_Virtus","https://store.steampowered.com/app/242840/In_Verbis_Virtus/","Adventure,Magic,Action,First-Person,Puzzle,Indie,Fantasy,Voice Control,Atmospheric,RPG,Singleplayer,Nudity,Horror,FPS"
2015,"The Knobbly Crook: Chapter I - The Horse You Sailed In On",378300,"The_Knobbly_Crook_Chapter_I___The_Horse_You_Sailed_In_On","https://store.steampowered.com/app/378300/The_Knobbly_Crook_Chapter_I___The_Horse_You_Sailed_In_On/","Free to Play,Adventure,Indie,Point & Click"
2015,"Time Ramesside (A New Reckoning)",290650,"Time_Ramesside_(A_New_Reckoning)","https://store.steampowered.com/app/290650/Time_Ramesside_(A_New_Reckoning)/",NA
2015,"Velocity 2X",337180,"Velocity_2X","https://store.steampowered.com/app/337180/Velocity_2X/","Action,Shoot 'Em Up,Female Protagonist,Platformer,Great Soundtrack,Sci-fi,Singleplayer,2D,Metroidvania"
2015,"Exowar",358610,"Exowar","https://store.steampowered.com/app/358610/Exowar/","Action,Casual,Indie,Top-Down Shooter"
2015,"Hyperspace Invaders II: Pixel Edition",397690,"Hyperspace_Invaders_II_Pixel_Edition","https://store.steampowered.com/app/397690/Hyperspace_Invaders_II_Pixel_Edition/","Action,Indie,Bullet Hell,Shoot 'Em Up,Arcade,Great Soundtrack,Shooter,2D,Rhythm,Music-Based Procedural Generation,Procedural Generation,Pixel Graphics"
2015,"River City Super Sports Challenge ~All Stars Special~",326340,"River_City_Super_Sports_Challenge_~All_Stars_Special~","https://store.steampowered.com/app/326340/River_City_Super_Sports_Challenge_~All_Stars_Special~/","Sports,Action,Retro,Adventure,Pixel Graphics,4 Player Local,Anime,Funny,Classic,Fighting,Singleplayer,Cute,2D Fighter"
2015,"Snakebird",357300,"Snakebird","https://store.steampowered.com/app/357300/Snakebird/","Puzzle,Difficult,Indie,Cute,Colorful"
2015,"Chronicon",375480,"Chronicon","https://store.steampowered.com/app/375480/Chronicon/","Early Access,RPG,Loot,Indie,Dungeon Crawler,Action,Adventure,Action RPG,Pixel Graphics,Hack and Slash,Early Access,Co-op,Rogue-like,Fantasy,PvE,2D,Local Co-Op"
2015,"Luna's Wandering Stars",330660,"Luna's_Wandering_Stars","https://store.steampowered.com/app/330660/Luna's_Wandering_Stars/","Simulation,Action,Indie,Puzzle,Level Editor,Great Soundtrack,Physics,Space"
2015,"I must kill...: Fresh Meat",420880,"I_must_kill..._Fresh_Meat","https://store.steampowered.com/app/420880/I_must_kill..._Fresh_Meat/","Early Access,Free to Play,Horror,Indie,Adventure,Early Access"
